Chase Davenport,720688,Chicago Hawks 18U AA,33,33,33,33,33,33,33,329,2663,1742
Noble Cook,830185,Texas Tigers 18U AA,33,33,33,33,33,33,33,330,220,171
Max Hudson,608464,Chicago Bruins 18U AA,33,33,33,33,33,33,33,331,3962,1579
Drake Tomak,733864,Pittsburgh Icemen 18U AAA,33,33,33,33,33,33,33,332,1451,1564
Samuel Savoie,573943,Gatineau Olympiques,33,33,33,33,33,33,33,333,437,268
Mattias Havelid,577575,Sweden U18,33,28,26,33,33,33,31,334,217,245
Jacob Mathieu,425653,Rimouski Oceanic,33,33,33,33,33,33,33,335,414,290
Livio Curdin Truog,656109,GCK Lions U20,33,33,33,33,33,33,33,336,1147,554
Tadeas Svoboda,559493,Pirati Chomutov U20,33,33,33,33,33,33,33,337,793,608
Nino Tomov,641504,HC Sparta Praha,33,33,33,33,33,33,33,338,125,182
Thomas Turgeon,573682,Fort Wayne Spacemen,33,33,33,33,33,33,33,339,87,128
Leon Matthiasson,571400,Malmo Redhawks J20,33,33,33,33,33,33,33,340,149,219
Steven Mense,708859,P.A.L. Junior Islanders 18U AAA,33,33,33,33,33,33,33,341,483,506
Alex Primak,794349,HK Gomel-2,33,33,33,33,33,33,33,342,328,237
Ilya Shaporov,617920,Snezhnye Barsy Astana,33,33,33,33,33,33,33,343,732,434
Deniss Kontseus,706893,KOOVEE U20,33,33,33,33,33,33,33,344,753,546
Adam Zlnka,527422,Sioux Falls Stampede,33,33,33,33,33,33,33,345,365,246
Mikael Denis,488222,Blainville-Boisbriand Armada,33,33,33,33,33,33,33,346,1018,688
John Babcock,539638,Kelowna Rockets,33,33,33,33,33,33,33,347,130,166
Liam Svensson,448942,IK Oskarshamn J18,33,33,33,33,33,33,33,348,505,490
Adam Engstrom,491616,Djurgardens IF J20,33,33,33,33,33,33,33,349,176,202
Mikhail Grass,709030,Stalnye Lisy Magnitogorsk,33,33,33,33,33,33,33,350,251,253
Viktor Andreichenko,708686,SKA-Varyagi im. Morozova,33,33,33,33,33,33,33,351,367,416
Fabian Hellstrom,634752,Malmo Redhawks J18,33,33,33,33,33,33,33,352,640,846
Arseni Koromyslov,527452,SKA St. Petersburg,33,33,33,33,33,33,33,353,141,183
Onni Leppanen,525650,Jokerit U20,33,33,33,33,33,33,33,354,1869,1066
Mateo Mrsic,561336,Chilliwack Chiefs,33,33,33,33,33,33,33,355,500,425
Karson King,573359,Swift Current Broncos,33,33,33,33,33,33,33,356,426,413
Vladislav Rvachyov,699051,Sarmaty Orenburg,33,33,33,33,33,33,33,357,2600,2203
Alexei Rykmanov,709100,Belye Medvedi Chelyabinsk,33,33,33,33,33,33,33,358,939,632
Alex Tochilkin,526254,MHK Spartak Moskva,33,33,33,33,33,33,33,359,1569,1300
Calle Odelius,607525,Sweden U18,33,27,15,33,30,33,28,360,192,186
Daniil Fesenko,690802,Omskie Yastreby,33,33,33,33,33,33,33,361,559,555
Ben Rosenberg,705857,Jersey Hitmen 18U AAA,33,33,33,33,33,33,33,362,533,686
Kyren Gronick,569291,Multiple,33,33,33,33,33,33,33,363,294,158
Max Forsell,564165,Linkoping HC J18,33,33,33,33,33,33,33,364,960,766
Mattheo Reinhard,547652,Biel-Bienne U20,33,33,33,33,33,33,33,365,1463,1225
Nick Ring,563019,New Jersey Jr. Titans,33,33,33,33,33,33,33,366,1167,534
Braydin Lewis,512199,Metro Jets,33,33,33,33,33,33,33,367,303,274
Dmitri Yabelov,699348,Loko-76 Yaroslavl,33,33,33,33,33,33,33,368,2065,1697
Alex Shcherbakov,699594,Multiple,33,33,33,33,33,33,33,369,596,666
Gavin Middendorf,689431,Forest Lake High (MN),33,33,33,33,33,33,33,370,942,896
Gavin O'Connell,623815,Waterloo Black Hawks,33,33,33,33,33,33,33,371,543,497
Sam Alfano,600871,Peterborough Petes,33,33,33,33,33,33,33,372,242,282
Artyom Safonov,794484,Metallurg Zhlobin-2,33,33,33,33,33,33,33,373,1488,1377
Matvei Bryntsev,708689,AKM-Junior Novomoskovsk,33,33,33,33,33,33,33,374,981,759
Jace Weir,691857,Red Deer Rebels,33,33,33,33,33,33,33,375,64,113
Inde Abresch,790823,Madison Capitols 18U AAA,33,33,33,33,33,33,33,376,1578,850
Braxten Hoffmann,655597,New Ulm High,33,33,33,33,33,33,33,377,565,433
Jakub Hujer,620757,Rouyn-Noranda Huskies,33,33,33,33,33,33,33,378,117,122
Ethan Larmand,582501,Sudbury Wolves,33,33,33,33,33,33,33,379,935,574
Hughie Hooker,483439,Brooks Bandits,33,33,33,33,33,33,33,380,976,606
Jonathan Fauchon,571207,Blainville-Boisbriand Armada,33,33,33,33,33,33,33,381,1491,1376
Mikhail Kabat,690693,HK Rossosh,33,33,33,33,33,33,33,382,879,637
Joshua Giuliani,626436,Maple Grove High,33,33,33,33,33,33,33,383,432,545
Zander Veccia,646148,Mississauga Steelheads,33,33,33,33,33,33,33,384,579,428
Andrew Centrella,603753,Multiple,33,33,33,33,33,33,33,385,813,461
Simon Slavicek,535849,Flint Firebirds,33,33,33,33,33,33,33,386,1160,1532
Shane Kozlina,738780,Esmark Stars 18U AAA,33,33,33,33,33,33,33,387,764,858
Alex Legkov,538014,Krasnaya Armiya Moskva,33,33,33,33,33,33,33,388,447,563
Eli Fletcher,661525,Prairie Centre High,33,33,33,33,33,33,33,389,556,283
Dmitri Kirzhakov,698708,Belye Medvedi Chelyabinsk,33,33,33,33,33,33,33,390,1257,1523
Dom Murphy,655168,St. Mark's School,33,33,33,33,33,33,33,391,1427,859
Ondrej Becher,593187,Czechia U18,33,33,33,33,33,33,33,392,841,873
Brady Knorr,691699,Hutchinson High,33,33,33,33,33,33,33,393,828,1244
Grayden Siepmann,556516,Calgary Hitmen,33,33,33,33,33,33,33,394,267,228
Kenta Isogai,582267,Youngstown Phantoms,33,33,33,33,33,33,33,395,675,729
Matthew Perkins,569305,Humboldt Broncos,33,33,33,33,33,33,33,396,1000,670
Connor Miller,512276,Maine Nordiques Academy 18U AAA,33,33,33,33,33,33,33,397,861,631
Bennett Dufault,693505,Highland Park Falcons 18U AA,33,33,33,33,33,33,33,398,1404,1020
Daniel Armstrong,533536,Chicago Jets 18U AA,33,33,33,33,33,33,33,399,2620,1718
Matthew Lim,763084,Tri-Valley Bulls 18U AA 1,33,33,33,33,33,33,33,400,1884,1202
Frantisek Formanek,615564,Red Deer Rebels,33,33,33,33,33,33,33,401,424,216
Scott Mcnulty,637359,Philadelphia HC 18U AAA,33,33,33,33,33,33,33,402,1307,699
Adam Bares,158059,Czechia U18,33,33,33,33,33,33,33,403,1641,950
Ryan Hopkins,563418,Penticton Vees,33,33,33,33,33,33,33,404,254,271
Toivo Laaksonen,721755,TUTO Hockey U18,33,33,33,33,33,33,33,405,1276,1143
Dmitri Breus,668169,Snezhnye Barsy Astana,33,33,33,33,33,33,33,406,308,338
Rylan Yates,561329,Odessa Jackalopes,33,33,33,33,33,33,33,407,509,407
Martin Johnsen,585832,Farjestad BK,33,33,33,33,33,33,33,408,1060,750
Owen Allard,562236,Soo Greyhounds,33,33,33,33,33,33,33,409,662,578
Connor Stoffel,792989,Hastings High,33,33,33,33,33,33,33,410,953,728
Isaac Arnold,563385,Citadel High,33,33,33,33,33,33,33,411,1318,1492
Ainur Nakipov,707874,Irbis Kazan,33,33,33,33,33,33,33,412,2194,1428
Ethan Whitcomb,674013,Muskegon Lumberjacks,33,33,33,33,33,33,33,413,182,313
Roenick Jodoin,575708,Barrie Colts,33,33,33,33,33,33,33,414,1217,598
Oliver Stumpel,578957,Corpus Christi IceRays,33,33,33,33,33,33,33,415,1064,835
Justin Dezoete,640786,Peterborough Petes,33,33,33,33,33,33,33,416,716,582
Maxim Yelkin,676997,Ladia Togliatti,33,33,33,33,33,33,33,417,2163,1948
Jiro Frilander,707819,Jukurit U18,33,33,33,33,33,33,33,418,321,406
Jake Harris,689447,Hastings High,33,33,33,33,33,33,33,419,2022,1837
Nikita Yevseyev,699960,Irbis Kazan,33,33,33,33,33,33,33,420,112,155
Hunter Price,506390,Drayton Valley Thunder,33,33,33,33,33,33,33,421,782,781
Danila Belov,638228,East Coast Spartans 18U AAA,33,33,33,33,33,33,33,422,262,322
Nathan Mcbrayer,566359,Muskegon Lumberjacks,33,33,33,33,33,33,33,423,357,255
Matyas Budina,522365,Mountfield HK U16,33,33,33,33,33,33,33,424,1454,800
Ethan Bono,641758,Alberni Valley Bulldogs,33,33,33,33,33,33,33,425,186,177
Hampus Sandahl,644315,HV71 J18,33,33,33,33,33,33,33,426,610,429
Kasper Holm,641009,Sport U18,33,33,33,33,33,33,33,427,583,254
Noah Greuter,529828,Kloten U20,33,33,33,33,33,33,33,428,448,562
Zach Filak,574824,Sarnia Sting,33,33,33,33,33,33,33,429,517,594
Ivan Sereda,794346,Yunior Minsk,33,33,33,33,33,33,33,430,428,391
Gabriel Kangas,574610,Vasteras IK,33,33,33,33,33,33,33,431,1136,673
Ryan Healey,655345,Sioux Falls Stampede,33,33,33,33,33,33,33,432,260,210
Connor Mcclure,623816,Duluth Denfeld High,33,33,33,33,33,33,33,433,1373,856
Maxim Sapezhnikov,709943,Amurskie Tigry Khabarovsk,33,33,33,33,33,33,33,434,883,453
Danila Pivachev,709942,Amurskie Tigry Khabarovsk,33,33,33,33,33,33,33,435,2859,1280
Max Koskipirtti,648374,Kiekko-Espoo U18,33,33,33,33,33,33,33,436,760,978
Emile Trottier,634534,South Shore Kings,33,33,33,33,33,33,33,437,2124,1226
Ruslan Gimbatov,620330,Multiple,33,33,33,33,33,33,33,438,261,362
Nikolai Dumchenko,527718,Dynamo-Yunior St. Petersburg,33,33,33,33,33,33,33,439,475,331
Michael Fisher,655167,St. Mark's School,33,33,33,33,33,33,33,440,127,191
Max Rud,623764,Sioux Falls Stampede,33,33,33,33,33,33,33,441,188,249
Rhett Melnyk,506559,Tri-City Americans,33,33,33,33,33,33,33,442,776,719
Carter Macadams,561334,Prince George Cougars,33,33,33,33,33,33,33,443,381,493
Vann Yuhas,532698,Drumheller Dragons,33,33,33,33,33,33,33,444,1370,1006
Maxim Zamula,716844,MHK Krylia Sovetov Moskva,33,33,33,33,33,33,33,445,2537,1966
Marcus Molin,588801,Leksands IF J20,33,33,33,33,33,33,33,446,1906,1665
Loa Milfors,645139,Djurgardens IF J18,33,33,33,33,33,33,33,447,812,649
Samuel Assinewai,562660,Flint Firebirds,33,33,33,33,33,33,33,448,1709,2278
Teague Patton,539067,Medicine Hat Tigers,33,33,33,33,33,33,33,449,1521,1264
Ruslan Ospanov,617921,Snezhnye Barsy Astana,33,33,33,33,33,33,33,450,1059,767
Valentin Tereshchenko,614140,Arlan Kokshetau,33,33,33,33,33,33,33,451,1033,1286
Tory Lund,664626,Sartell-St. Stephen High,33,33,33,33,33,33,33,452,560,451
Maveric Lamoureux,578989,Drummondville Voltigeurs,33,33,33,33,33,33,33,453,82,123
Tyler Isherwood,794558,Columbus Mavericks,33,33,33,33,33,33,33,454,2195,2825
Thomas Sirman,526228,Ottawa 67's,33,33,33,33,33,33,33,455,529,501
Vladislav Razdyakonov,709002,Avto Yekaterinburg,33,33,33,33,33,33,33,456,1103,1248
Jorian Donovan,562241,Hamilton Bulldogs,33,33,33,33,33,33,33,457,248,297
Jason Andreyev,599126,Jersey Shore Whalers 18U AAA,33,33,33,33,33,33,33,458,851,527
Maxim Kovalishin,700622,MHK Spartak Moskva,33,33,33,33,33,33,33,459,791,557
Luka Sukovic,464791,Multiple,33,33,33,33,33,33,33,460,456,530
Isaiah George,526091,London Knights,33,33,33,33,33,33,33,461,198,266
Olle Hilmersson,435138,Ostersunds IK J20,33,33,33,33,33,33,33,462,1446,785
Isac Nielsen,590965,Vaxjo Lakers HC J18,33,33,33,33,33,33,33,463,1790,1206
Andrei Axyonovsky,717879,Metallurg Cherepovets,33,33,33,33,33,33,33,464,2215,1302
Vadim Zakharov,663605,MHK Atlant Mytishchi,33,33,33,33,33,33,33,465,982,660
Pelle Ringstrom,677794,Nacka HK J18,33,33,33,33,33,33,33,466,2054,1687
Tnias Mathurin,626552,North Bay Battalion,33,33,33,33,33,33,33,467,148,230
Manu Makela,709459,Assat U18,33,33,33,33,33,33,33,468,1091,925
Joey Muldowney,674032,Nichols School,33,33,33,33,33,33,33,469,1056,1203
Tanner Attew,477379,Langley Rivermen,33,33,33,33,33,33,33,470,306,314
Miro Tauslahti,639009,HIFK U20,33,33,33,33,33,33,33,471,608,488
Sam Rinzel,670126,Chaska High,31,33,32,33,28,33,31,472,119,129
Vaughn Watterodt,565986,Multiple,33,33,33,33,33,33,33,473,943,732
Connor Toms,607521,Soo Greyhounds,33,33,33,33,33,33,33,474,624,324
Karel Krepelka,522361,BK Mlada Boleslav U20,33,33,33,33,33,33,33,475,337,421
Anthony Vernillo,623005,P.A.L. Junior Islanders,33,33,33,33,33,33,33,476,526,455
Zakhar Polshakov,532627,Brandon Wheat Kings,33,33,33,33,33,33,33,477,1461,935
Sam Rice,623826,Prior Lake High,33,33,33,33,33,33,33,478,1946,1176
Kasper Magnussen,645305,Leksands IF J18,33,33,33,33,33,33,33,479,538,484
Colin Kessler,558792,Culver Military Academy Prep,33,33,33,33,33,33,33,480,673,577
Michael Mastrodomenico,570755,Lincoln Stars,33,33,33,33,33,33,33,481,120,176
Jakub Kopecky,583840,Multiple,33,33,33,33,33,33,33,482,458,569
Jonah Aegerter,626520,Janesville Jets,33,33,33,33,33,33,33,483,2208,1693
Keaton Dowhaniuk,559019,Prince George Cougars,33,33,33,33,33,33,33,484,313,276
Jaymin Rolfe,719386,Littleton Hawks 18U AA,33,33,33,33,33,33,33,485,1125,757
Jake Yerkes,721099,Chicago Sabres 18U AA,33,33,33,33,33,33,33,486,1587,1135
Stepan Linka,147579,East Coast Spartans 18U AAA,33,33,33,33,33,33,33,487,1187,904
Ryan Callahan,721088,Chicago Sabres 18U AA,33,33,33,33,33,33,33,488,433,543
Austin Oravetz,512296,Dubuque Fighting Saints,33,33,33,33,33,33,33,489,2090,1049
Owen Baker,526096,Waterloo Black Hawks,33,33,33,33,33,33,33,490,996,611
Filip Nordberg,643091,Sodertalje SK,33,33,33,33,33,33,33,491,108,156
Maxwell Hove,845289,Tri-Valley Bulls 18U AA 1,33,33,33,33,33,33,33,492,497,696
Tai York,674011,Barrie Colts,33,33,33,33,33,33,33,493,570,674
Jaxon Wilson,526093,Chicago Reapers 18U AAA,33,33,33,33,33,33,33,494,2626,2196
Tyler Duke,512172,USNTDP Juniors,33,33,33,33,33,33,33,495,132,211
Tye Spencer,569188,Multiple,33,33,33,33,33,33,33,496,2096,1826
Dmitri V. Ivanov,707905,Ladia Togliatti,33,33,33,33,33,33,33,497,1546,1458
Breck Mckinley,507286,Spruce Grove Saints,33,33,33,33,33,33,33,498,685,575
Mihaly Bendeguz Dobos,653873,Jokerit/Viikingit U18,33,33,33,33,33,33,33,499,2721,1397
Lukas Plos,615543,Czechia U18,33,33,33,33,33,33,33,500,201,366
Louis-Philippe Fontaine,576360,Rouyn-Noranda Huskies,33,33,33,33,33,33,33,501,688,500
Landon Sim,563410,London Knights,33,33,33,33,33,33,33,502,657,621
Dylan Roobroeck,603612,Niagara IceDogs,33,33,33,33,33,33,33,503,163,471
Remi Morris,575690,New Hampshire Jr. Monarchs,33,33,33,33,33,33,33,504,1659,1160
Erik Potsinok,660419,Sport U18,33,33,33,33,33,33,33,505,910,787
Makar Nasretdinov,709142,Tyumenski Legion,33,33,33,33,33,33,33,506,1347,938
Boris Babeliak,560638,HKM Zvolen,33,33,33,33,33,33,33,507,1687,1997
Daniel Assavolyuk,564207,RB Hockey Juniors,33,33,33,33,33,33,33,508,651,514
Nikolai Tishkevich,691685,Team Belarus U18,33,33,33,33,33,33,33,509,737,489
Austin Combs,686396,MJDP,33,33,33,33,33,33,33,510,4509,2692
Oiva Keskinen,628486,Tappara U18,33,33,33,33,33,33,33,511,884,932
Marek Matasovsky,641516,HC Olomouc U20,33,33,33,33,33,33,33,512,765,561
Nikita Prishchepov,691679,Victoriaville Tigres,33,33,33,33,33,33,33,513,461,394
Ryan Sachs,626721,Tahoe Prep Academy,33,33,33,33,33,33,33,514,717,633
Filip Maniscalchi,423552,Farjestad BK J20,33,33,33,33,33,33,33,515,300,317
Alex Zakharin,698607,Lada Togliatti U18,33,33,33,33,33,33,33,516,2234,2541
Michael Callow,603644,St. Sebastian's School,33,33,33,33,33,33,33,517,333,462
Helmer Styf,567391,MoDo Hockey,33,33,33,33,33,33,33,518,405,335
Nathan Lewis,526485,Madison Capitols,33,33,33,33,33,33,33,519,142,273
Daniel Ripstein,704890,95 Giants 18U AAA,33,33,33,33,33,33,33,520,561,355
Lukas Lagerberg,487621,Leksands IF J18,33,33,33,33,33,33,33,521,378,280
Nikita Krymskiy,576084,EG Diez-Limburg,33,33,33,33,33,33,33,522,814,776
Sam Frandina,651908,Chippewa Steel,33,33,33,33,33,33,33,523,1222,641
Peyton Blair,671475,Centennial High,33,33,33,33,33,33,33,524,998,1058
Charlie Wright,475351,Saskatoon Blades,33,33,33,33,33,33,33,525,360,373
Will Schumacher,669436,Prior Lake High,33,33,33,33,33,33,33,526,917,834
Andrej Kovacevic,529816,Langley Rivermen,33,33,33,33,33,33,33,527,305,381
Danil Gataullin,708016,Reaktor Nizhnekamsk,33,33,33,33,33,33,33,528,2548,1969
Chase Pauls,569256,Lethbridge Hurricanes,33,33,33,33,33,33,33,529,131,226
Roman Kechter,564243,Rogle BK J20,33,33,33,33,33,33,33,530,865,625
Cam Thomson,573974,Rimouski Oceanic,33,33,33,33,33,33,33,531,757,521
Theo Wallberg,588623,Skelleftea AIK J20,33,33,33,33,33,33,33,532,271,247
Andrew Larson,689385,Duluth Denfeld High,33,33,33,33,33,33,33,533,1462,986
Michael Debrito,654896,Fergus Falls High,33,33,33,33,33,33,33,534,1406,726
Tyler Wishart,643634,Kimball Union Academy,33,33,33,33,33,33,33,535,1497,992
Matthew Maltais,576365,Kimball Union Academy,33,33,33,33,33,33,33,536,431,710
Artyom Kuzyakin,526257,Stalnye Lisy Magnitogorsk,33,33,33,33,33,33,33,537,397,481
Ethan Liida,878171,Motor City Hockey Club,33,33,33,33,33,33,33,538,1527,917
Nicholas Noble,727216,Colorado Springs Tigers 18U AAA,33,33,33,33,33,33,33,539,1789,1208
Nicholas Royster,661173,Phillips Academy Andover,33,33,33,33,33,33,33,540,1975,1152
Max Mudge,643514,Northwest Stars 18U AAA,33,33,33,33,33,33,33,541,1140,579
Grant Parshall,706172,Pittsburgh Vengeance,33,33,33,33,33,33,33,542,2617,1723
Venni Tolppola,638635,Kiekko-Espoo U18,33,33,33,33,33,33,33,543,1557,2190
Adrian Zetterberg,643400,Timra IK J18,33,33,33,33,33,33,33,544,796,382
Marek Hejduk,412624,USNTDP Juniors,33,33,33,33,33,33,33,545,532,347
Miro Holli,652536,Ilves U18,33,33,33,33,33,33,33,546,547,690
Carson Buydens,571048,Virden Oil Capitals,33,33,33,33,33,33,33,547,546,906
Rasmus Toivainen,526047,HIFK U18,33,33,33,33,33,33,33,548,1438,845
Justin Lies,518206,Vancouver Giants,33,33,33,33,33,33,33,549,370,232
Mathieu Cobetto-Roy,693402,Salmon Arm Silverbacks,33,33,33,33,33,33,33,550,1694,1123
Marijus Dumcius,658997,Sport U18,33,33,33,33,33,33,33,551,1310,1531
Tyson Zimmer,568964,Brandon Wheat Kings,33,33,33,33,33,33,33,552,278,262
Matyas Keceli-Meszaros,648297,Fehervari Titanok,33,33,33,33,33,33,33,553,4399,2687
Daniel Chovaniak,472507,HC Ocelari Trinec U18,33,33,33,33,33,33,33,554,1766,919
Marek Doucet,578993,Shawinigan Cataractes,33,33,33,33,33,33,33,555,1631,998
Kirill Gavrilov,698606,Ladia Togliatti,33,33,33,33,33,33,33,556,2187,1679
Alex Losev,698963,Kapitan Stupino,33,33,33,33,33,33,33,557,2064,2402
Johnny Hendrickson,668909,Providence Academy,33,33,33,33,33,33,33,558,1440,1030
Emeric Gaudet,579322,Rouyn-Noranda Huskies,33,33,33,33,33,33,33,559,231,301
Kolin Leduc,667430,Multiple,33,33,33,33,33,33,33,560,2604,1140
Oskari Hult,526046,Jokerit U18,33,33,33,33,33,33,33,561,516,378
Joni Virolainen,638694,Jukurit U20,33,33,33,33,33,33,33,562,2358,2211
Alex German,571874,Northern Cyclones 18U AAA,33,33,33,33,33,33,33,563,376,387
Nicholas Vantassell,659260,Green Bay Gamblers,33,33,33,33,33,33,33,564,281,466
Miles Gunty,609491,Maryland Black Bears,33,33,33,33,33,33,33,565,1241,1004
Gavin Lindberg,603670,Moorhead High,33,33,33,33,33,33,33,566,938,1220
Ryan Kelly,481260,Odessa Jackalopes,33,33,33,33,33,33,33,567,1302,1544
Hogan Sinjem,623830,Rogers High,33,33,33,33,33,33,33,568,1387,1269
Logan Mueller,570041,Chesterfield Falcons 18U AA,33,33,33,33,33,33,33,569,3018,1761
Pier-Olivier Roy,572877,Victoriaville Tigres,33,33,33,33,33,33,33,570,355,367
Dylan Andrews,563395,Acadie-Bathurst Titan,33,33,33,33,33,33,33,571,730,692
Jake Rozzi,566115,Waterloo Black Hawks,33,33,33,33,33,33,33,572,845,721
Will Gerrior,562249,Ottawa 67's,33,33,33,33,33,33,33,573,1568,1007
Patrick Geary,554907,Waterloo Black Hawks,33,33,33,33,33,33,33,574,446,337
Maxim Korpimaki,628488,Tappara U18,33,33,33,33,33,33,33,575,549,452
Nikita Zabelin,712662,HK Bobrov,33,33,33,33,33,33,33,576,3316,1619
Matthew Imbriano,607067,Jersey Hitmen 18U AAA,33,33,33,33,33,33,33,577,2209,1430
Carson Triggs,623840,Moorhead High,33,33,33,33,33,33,33,578,1202,976
Timofei Katkov,538020,MHK Dynamo Moskva,33,33,33,33,33,33,33,579,245,252
Anthony Lucarelli,651806,Powell River Kings,33,33,33,33,33,33,33,580,784,745
Hugo Jonasson,562541,IK Oskarshamn,33,33,33,33,33,33,33,581,1130,742
Hugo Fransson,647763,HV71,33,33,33,33,33,33,33,582,420,294
Ryder Thompson,568966,Portland Winterhawks,33,33,33,33,33,33,33,583,481,329
Adrian Klein,381680,Straubing Tigers,33,33,33,33,33,33,33,584,283,340
Patrik Sokoli,542975,HK Poprad,33,33,33,33,33,33,33,585,601,573
Brendan Lamb,566422,Madison Capitols,33,33,33,33,33,33,33,586,1086,799
Kirill Beshkorov,619403,MHK Krylia Sovetov Moskva,33,33,33,33,33,33,33,587,499,287
Cyle Clayton,505682,Drumheller Dragons,33,33,33,33,33,33,33,588,1003,567
Sebastian Redlich,641555,Lidingo Vikings J18,33,33,33,33,33,33,33,589,723,778
Jaxson Lund,733997,Park Rapids High,33,33,33,33,33,33,33,590,1416,2096
Niko Lahtinen,710227,Ilves U18,33,33,33,33,33,33,33,591,941,2077
Rasmus Mattila,670508,Multiple,33,33,33,33,33,33,33,592,1658,1468
William Ahlrik,422093,HV71 J20,33,33,33,33,33,33,33,593,1330,1016
Colin Stow,613832,Chicago Jets 18U AA,33,33,33,33,33,33,33,594,623,724
Aidan Wicker,811174,Littleton Hawks 18U AA,33,33,33,33,33,33,33,595,2813,1838
Gabriel Pelchat,577915,Montreal-Est Rangers,33,33,33,33,33,33,33,596,2998,1753
Shay Nolen,610204,Chesterfield Falcons 18U AA,33,33,33,33,33,33,33,597,1196,841
Josh Broman,611126,Lake County Vipers 18U AA,33,33,33,33,33,33,33,598,1326,1183
George Keeley,611549,Chicago Jets 18U AA,33,33,33,33,33,33,33,599,1708,1112
Noah Warren,574586,Gatineau Olympiques,33,33,33,33,33,32,32,600,61,117
Jack Lee,611134,Lake County Vipers 18U AA,33,33,33,33,33,33,33,601,449,465
Colter Barnett,843624,Montana Big Sky Stars 18U AA,33,33,33,33,33,33,33,602,1234,1320
Dylan Hryckowian,570748,Salisbury School,33,33,33,33,33,33,33,603,2109,1409
Stepan Zvyagin,862472,Minskie Zubry,33,33,33,33,33,33,33,604,3854,2635
Artyom Nikitich,794505,Sobol Beryoza,33,33,33,33,33,33,33,605,2378,2145
Holden Doell,516332,Battlefords North Stars,33,33,33,33,33,33,33,606,1208,788
Cole Belt,711470,New Hampshire Jr. Monarchs 18U,33,33,33,33,33,33,33,607,2852,1551
Olivier Houde,658439,Levis Chevaliers,33,33,33,33,33,33,33,608,2904,2503
Loic Gosselin,574285,Las Vegas Thunderbirds,33,33,33,33,33,33,33,609,417,463
David Shvangiradze,691673,Russkie Vityazi Chekhov,33,33,33,33,33,33,33,610,114,173
Dominik Pavlata,615535,HC Dynamo Pardubice U20,33,33,33,33,33,33,33,611,1173,1232
Jakub Cechmanek,641529,Berani Zlin U20,33,33,33,33,33,33,33,612,404,774
Cooper Matthews,620346,Barrie Colts,33,33,33,33,33,33,33,613,2323,1411
Nolan Joyce,617529,St. Sebastian's School,33,33,33,33,33,33,33,614,748,786
Jonathan Melee,519030,Multiple,33,33,33,33,33,33,33,615,874,839
Sander Wold,535862,Frolunda HC J18,33,33,33,33,33,33,33,616,1378,1265
Egor Polin,643959,HV71 J18,33,33,33,33,33,33,33,617,1460,1325
Timo Sticha,794386,VEU Feldkirch,33,33,33,33,33,33,33,618,1277,1804
Elias Salomonsson,574931,Sweden U18,33,33,33,33,33,33,33,619,81,139
Anthony Cosner,878173,Motor City Hockey Club,33,33,33,33,33,33,33,620,200,275
Klim Shindyayev,699057,AKM Novomoskovsk,33,33,33,33,33,33,33,621,1443,1124
Dylan Godbout,623812,Hill-Murray School,33,33,33,33,33,33,33,622,641,507
Matthew Ng,571955,Everett Silvertips,33,33,33,33,33,33,33,623,3552,1947
Noah Steen,607471,Mora IK J18,33,33,33,33,33,33,33,624,471,658
Alex Sotek,485146,Multiple,33,33,33,33,33,33,33,625,729,600
Geno Mcenery,512128,Kent School,33,33,33,33,33,33,33,626,1418,1136
Aiden Aube,639707,Kingswood Oxford School,33,33,33,33,33,33,33,627,1760,1038
